Date;Time;SootA;SootLDSA;SootM;SootN;temperature;humidity;CO2;room_press;occupancy
07.02.2023;17:37; 17,33 ; 4,03 ; 1,50 ; 0,38 ; 23,39 ; 22,78 ; 447,16 ; 1 021,79 ;0,0
07.02.2023;17:42; 16,65 ; 3,87 ; 1,54 ; 0,35 ; 23,36 ; 22,71 ; 441,81 ; 1 021,81 ;0,0
07.02.2023;17:47; 16,28 ; 3,79 ; 1,64 ; 0,32 ; 23,33 ; 22,65 ; 436,67 ; 1 021,81 ;0,0
07.02.2023;17:52; 17,07 ; 3,97 ; 1,79 ; 0,33 ; 23,31 ; 22,61 ; 439,80 ; 1 021,74 ;0,0
07.02.2023;17:57; 18,50 ; 4,30 ; 1,96 ; 0,36 ; 23,29 ; 22,56 ; 437,73 ; 1 021,69 ;0,0
07.02.2023;18:02; 19,96 ; 4,64 ; 2,11 ; 0,39 ; 23,28 ; 22,52 ; 436,74 ; 1 021,60 ;0,0
07.02.2023;18:07; 20,56 ; 4,78 ; 2,15 ; 0,40 ; 23,27 ; 22,49 ; 436,04 ; 1 021,65 ;0,0
07.02.2023;18:12; 20,96 ; 4,87 ; 2,24 ; 0,40 ; 23,26 ; 22,45 ; 433,40 ; 1 021,70 ;0,0
07.02.2023;18:17; 21,47 ; 4,99 ; 2,13 ; 0,43 ; 23,25 ; 22,42 ; 433,72 ; 1 021,78 ;0,0
07.02.2023;18:22; 21,53 ; 5,01 ; 2,10 ; 0,44 ; 23,25 ; 22,40 ; 432,25 ; 1 021,84 ;0,0
07.02.2023;18:27; 21,47 ; 4,99 ; 2,08 ; 0,44 ; 23,25 ; 22,38 ; 436,81 ; 1 021,85 ;0,0
07.02.2023;18:32; 21,16 ; 4,92 ; 2,06 ; 0,43 ; 23,24 ; 22,36 ; 435,84 ; 1 021,80 ;0,0
07.02.2023;18:37; 20,95 ; 4,87 ; 2,18 ; 0,41 ; 23,24 ; 22,35 ; 434,39 ; 1 021,73 ;0,0
07.02.2023;18:42; 20,41 ; 4,75 ; 2,29 ; 0,38 ; 23,23 ; 22,32 ; 434,18 ; 1 021,69 ;0,0
07.02.2023;18:47; 20,31 ; 4,72 ; 2,34 ; 0,38 ; 23,23 ; 22,29 ; 429,19 ; 1 021,68 ;0,0
07.02.2023;18:52; 21,22 ; 4,93 ; 2,59 ; 0,38 ; 23,23 ; 22,25 ; 433,85 ; 1 021,65 ;0,0
07.02.2023;18:57; 21,98 ; 5,11 ; 2,74 ; 0,39 ; 23,22 ; 22,22 ; 431,28 ; 1 021,64 ;0,0
07.02.2023;19:02; 22,63 ; 5,26 ; 2,99 ; 0,39 ; 23,21 ; 22,20 ; 435,27 ; 1 021,58 ;0,0
07.02.2023;19:07; 23,34 ; 5,43 ; 3,08 ; 0,40 ; 23,21 ; 22,19 ; 432,80 ; 1 021,62 ;0,0
07.02.2023;19:12; 24,59 ; 5,72 ; 3,42 ; 0,41 ; 23,20 ; 22,18 ; 435,12 ; 1 021,61 ;0,0
07.02.2023;19:17; 25,70 ; 5,98 ; 3,72 ; 0,42 ; 23,19 ; 22,17 ; 435,26 ; 1 021,59 ;0,0
07.02.2023;19:22; 26,99 ; 6,28 ; 3,99 ; 0,44 ; 23,19 ; 22,14 ; 435,03 ; 1 021,64 ;0,0
07.02.2023;19:27; 28,20 ; 6,56 ; 4,20 ; 0,45 ; 23,19 ; 22,13 ; 435,63 ; 1 021,60 ;0,0
07.02.2023;19:32; 28,61 ; 6,65 ; 4,17 ; 0,47 ; 23,18 ; 22,13 ; 435,64 ; 1 021,68 ;0,0
07.02.2023;19:37; 28,25 ; 6,57 ; 4,27 ; 0,45 ; 23,18 ; 22,11 ; 436,70 ; 1 021,67 ;0,0
07.02.2023;19:42; 28,14 ; 6,54 ; 4,22 ; 0,45 ; 23,18 ; 22,09 ; 434,23 ; 1 021,72 ;0,0
07.02.2023;19:47; 28,74 ; 6,68 ; 4,23 ; 0,47 ; 23,18 ; 22,07 ; 436,07 ; 1 021,71 ;0,0
07.02.2023;19:52; 29,32 ; 6,82 ; 4,28 ; 0,48 ; 23,17 ; 22,05 ; 433,55 ; 1 021,57 ;0,0
07.02.2023;19:57; 28,99 ; 6,74 ; 4,21 ; 0,47 ; 23,17 ; 22,05 ; 434,13 ; 1 021,51 ;0,0
07.02.2023;20:02; 27,82 ; 6,47 ; 4,09 ; 0,45 ; 23,16 ; 22,05 ; 434,44 ; 1 021,45 ;0,0
07.02.2023;20:07; 26,97 ; 6,27 ; 3,85 ; 0,44 ; 23,16 ; 22,04 ; 431,00 ; 1 021,37 ;0,0
07.02.2023;20:12; 25,53 ; 5,94 ; 3,59 ; 0,42 ; 23,16 ; 22,05 ; 434,86 ; 1 021,30 ;0,0
07.02.2023;20:17; 23,54 ; 5,48 ; 3,47 ; 0,38 ; 23,16 ; 22,05 ; 429,69 ; 1 021,20 ;0,0
07.02.2023;20:22; 21,31 ; 4,96 ; 3,01 ; 0,35 ; 23,16 ; 22,05 ; 429,76 ; 1 021,14 ;0,0
07.02.2023;20:27; 19,47 ; 4,53 ; 2,71 ; 0,33 ; 23,16 ; 22,04 ; 429,76 ; 1 021,13 ;0,0
07.02.2023;20:32; 18,51 ; 4,30 ; 2,60 ; 0,31 ; 23,16 ; 22,02 ; 430,27 ; 1 021,08 ;0,0
07.02.2023;20:37; 17,82 ; 4,14 ; 2,49 ; 0,30 ; 23,17 ; 22,01 ; 430,53 ; 1 020,98 ;0,0
07.02.2023;20:42; 17,07 ; 3,97 ; 2,43 ; 0,28 ; 23,17 ; 22,01 ; 426,87 ; 1 020,94 ;0,0
07.02.2023;20:47; 16,86 ; 3,92 ; 2,34 ; 0,28 ; 23,17 ; 22,00 ; 429,14 ; 1 020,87 ;0,0
07.02.2023;20:52; 16,95 ; 3,94 ; 2,45 ; 0,28 ; 23,18 ; 21,98 ; 427,92 ; 1 020,78 ;0,0
07.02.2023;20:57; 17,45 ; 4,06 ; 2,38 ; 0,30 ; 23,18 ; 21,96 ; 427,06 ; 1 020,71 ;0,0
07.02.2023;21:02; 17,82 ; 4,14 ; 2,38 ; 0,30 ; 23,18 ; 21,93 ; 428,34 ; 1 020,72 ;0,0
07.02.2023;21:07; 17,49 ; 4,07 ; 2,31 ; 0,30 ; 23,18 ; 21,91 ; 429,01 ; 1 020,72 ;0,0
07.02.2023;21:12; 17,49 ; 4,07 ; 2,33 ; 0,30 ; 23,17 ; 21,89 ; 429,43 ; 1 020,71 ;0,0
07.02.2023;21:17; 17,55 ; 4,08 ; 2,43 ; 0,29 ; 23,17 ; 21,88 ; 428,04 ; 1 020,79 ;0,0
07.02.2023;21:22; 18,08 ; 4,21 ; 2,53 ; 0,30 ; 23,18 ; 21,88 ; 427,58 ; 1 020,81 ;0,0
07.02.2023;21:27; 18,77 ; 4,36 ; 2,72 ; 0,31 ; 23,17 ; 21,88 ; 428,81 ; 1 020,73 ;0,0
07.02.2023;21:32; 18,46 ; 4,29 ; 2,66 ; 0,30 ; 23,17 ; 21,90 ; 427,08 ; 1 020,59 ;0,0
07.02.2023;21:37; 17,37 ; 4,04 ; 2,53 ; 0,28 ; 23,17 ; 21,93 ; 425,36 ; 1 020,54 ;0,0
07.02.2023;21:42; 17,70 ; 4,12 ; 2,52 ; 0,29 ; 23,17 ; 21,92 ; 429,02 ; 1 020,48 ;0,0
07.02.2023;21:47; 19,74 ; 4,59 ; 2,81 ; 0,33 ; 23,17 ; 21,87 ; 429,53 ; 1 020,41 ;0,0
07.02.2023;21:52; 20,75 ; 4,83 ; 2,92 ; 0,35 ; 23,16 ; 21,83 ; 428,79 ; 1 020,46 ;0,0
07.02.2023;21:57; 21,20 ; 4,93 ; 2,96 ; 0,35 ; 23,16 ; 21,81 ; 430,27 ; 1 020,44 ;0,0
07.02.2023;22:02; 21,07 ; 4,90 ; 2,94 ; 0,35 ; 23,16 ; 21,80 ; 429,97 ; 1 020,30 ;0,0
07.02.2023;22:07; 20,65 ; 4,80 ; 2,87 ; 0,35 ; 23,15 ; 21,79 ; 427,32 ; 1 020,16 ;0,0
07.02.2023;22:12; 20,55 ; 4,78 ; 2,84 ; 0,35 ; 23,15 ; 21,75 ; 429,36 ; 1 020,15 ;0,0
07.02.2023;22:17; 20,25 ; 4,71 ; 2,83 ; 0,34 ; 23,15 ; 21,70 ; 427,21 ; 1 020,12 ;0,0
07.02.2023;22:22; 19,72 ; 4,58 ; 2,77 ; 0,33 ; 23,14 ; 21,68 ; 429,23 ; 1 020,14 ;0,0
07.02.2023;22:27; 19,57 ; 4,55 ; 2,80 ; 0,32 ; 23,14 ; 21,67 ; 428,65 ; 1 020,14 ;0,0
07.02.2023;22:32; 19,67 ; 4,57 ; 2,75 ; 0,33 ; 23,14 ; 21,66 ; 427,98 ; 1 020,08 ;0,0
07.02.2023;22:37; 19,29 ; 4,49 ; 2,79 ; 0,32 ; 23,13 ; 21,67 ; 428,09 ; 1 020,03 ;0,0
07.02.2023;22:42; 19,72 ; 4,59 ; 2,79 ; 0,33 ; 23,13 ; 21,64 ; 427,99 ; 1 019,96 ;0,0
07.02.2023;22:47; 19,96 ; 4,64 ; 2,88 ; 0,33 ; 23,13 ; 21,61 ; 426,40 ; 1 019,86 ;0,0
07.02.2023;22:52; 19,75 ; 4,59 ; 2,86 ; 0,32 ; 23,13 ; 21,60 ; 428,19 ; 1 019,87 ;0,0
07.02.2023;22:57; 20,05 ; 4,66 ; 2,91 ; 0,33 ; 23,13 ; 21,56 ; 430,28 ; 1 019,80 ;0,0
07.02.2023;23:02; 20,77 ; 4,83 ; 3,30 ; 0,32 ; 23,13 ; 21,53 ; 428,79 ; 1 019,76 ;0,0
07.02.2023;23:07; 19,55 ; 4,55 ; 2,79 ; 0,32 ; 23,13 ; 21,49 ; 426,95 ; 1 019,69 ;0,0
07.02.2023;23:12; 19,84 ; 4,61 ; 2,91 ; 0,32 ; 23,13 ; 21,45 ; 429,00 ; 1 019,63 ;0,0
07.02.2023;23:17; 19,52 ; 4,54 ; 2,84 ; 0,32 ; 23,13 ; 21,41 ; 429,50 ; 1 019,44 ;0,0
07.02.2023;23:22; 18,74 ; 4,36 ; 2,87 ; 0,30 ; 23,13 ; 21,39 ; 431,39 ; 1 019,33 ;0,0
07.02.2023;23:27; 18,45 ; 4,29 ; 2,75 ; 0,30 ; 23,13 ; 21,35 ; 428,07 ; 1 019,30 ;0,0
07.02.2023;23:32; 18,21 ; 4,23 ; 2,71 ; 0,29 ; 23,13 ; 21,32 ; 427,25 ; 1 019,27 ;0,0
07.02.2023;23:37; 17,57 ; 4,09 ; 2,48 ; 0,29 ; 23,13 ; 21,31 ; 428,12 ; 1 019,33 ;0,0
07.02.2023;23:42; 17,07 ; 3,97 ; 2,43 ; 0,28 ; 23,13 ; 21,30 ; 426,82 ; 1 019,28 ;0,0
07.02.2023;23:47; 16,43 ; 3,82 ; 2,34 ; 0,27 ; 23,12 ; 21,31 ; 427,10 ; 1 019,25 ;0,0
07.02.2023;23:52; 16,10 ; 3,74 ; 2,26 ; 0,27 ; 23,12 ; 21,30 ; 429,67 ; 1 019,29 ;0,0
07.02.2023;00:00; 15,44 ; 3,59 ; 2,20 ; 0,26 ; 23,11 ; 21,34 ; 426,51 ; 1 019,22 ;0,0
08.02.2023;00:02; 15,31 ; 3,56 ; 2,08 ; 0,26 ; 23,11 ; 21,35 ; 430,10 ; 1 019,21 ;0,0
08.02.2023;00:07; 15,68 ; 3,65 ; 2,08 ; 0,27 ; 23,11 ; 21,35 ; 422,47 ; 1 019,14 ;0,0
08.02.2023;00:12; 16,12 ; 3,75 ; 2,13 ; 0,28 ; 23,10 ; 21,32 ; 427,40 ; 1 019,12 ;0,0
08.02.2023;00:17; 16,52 ; 3,84 ; 2,20 ; 0,28 ; 23,10 ; 21,29 ; 426,54 ; 1 019,12 ;0,0
08.02.2023;00:22; 16,62 ; 3,86 ; 2,23 ; 0,28 ; 23,09 ; 21,28 ; 427,99 ; 1 019,06 ;0,0
08.02.2023;00:27; 16,30 ; 3,79 ; 2,17 ; 0,28 ; 23,09 ; 21,27 ; 427,78 ; 1 018,91 ;0,0
08.02.2023;00:32; 15,76 ; 3,66 ; 2,01 ; 0,28 ; 23,08 ; 21,26 ; 427,75 ; 1 018,78 ;0,0
08.02.2023;00:37; 15,23 ; 3,54 ; 1,93 ; 0,27 ; 23,08 ; 21,22 ; 427,68 ; 1 018,74 ;0,0
08.02.2023;00:42; 14,62 ; 3,40 ; 1,82 ; 0,26 ; 23,08 ; 21,19 ; 427,91 ; 1 018,64 ;0,0
08.02.2023;00:47; 14,43 ; 3,36 ; 1,88 ; 0,25 ; 23,08 ; 21,12 ; 428,16 ; 1 018,47 ;0,0
08.02.2023;00:52; 13,56 ; 3,15 ; 1,67 ; 0,24 ; 23,07 ; 21,09 ; 429,16 ; 1 018,59 ;0,0
08.02.2023;00:57; 14,08 ; 3,27 ; 1,74 ; 0,25 ; 23,07 ; 20,99 ; 428,26 ; 1 018,43 ;0,0
08.02.2023;01:02; 13,94 ; 3,24 ; 1,71 ; 0,25 ; 23,06 ; 20,94 ; 426,74 ; 1 018,26 ;0,0
08.02.2023;01:07; 13,28 ; 3,09 ; 1,64 ; 0,24 ; 23,06 ; 20,89 ; 432,10 ; 1 018,54 ;0,0
08.02.2023;01:12; 12,61 ; 2,93 ; 1,53 ; 0,23 ; 23,05 ; 20,85 ; 428,17 ; 1 018,55 ;0,0
08.02.2023;01:17; 12,09 ; 2,81 ; 1,41 ; 0,22 ; 23,05 ; 20,79 ; 426,48 ; 1 018,65 ;0,0
08.02.2023;01:22; 11,59 ; 2,69 ; 1,34 ; 0,21 ; 23,05 ; 20,72 ; 428,56 ; 1 018,22 ;0,0
08.02.2023;01:27; 11,13 ; 2,59 ; 1,26 ; 0,21 ; 23,05 ; 20,66 ; 428,31 ; 1 018,14 ;0,0
08.02.2023;01:32; 10,70 ; 2,49 ; 1,16 ; 0,20 ; 23,05 ; 20,62 ; 427,55 ; 1 018,30 ;0,0
08.02.2023;01:37; 10,56 ; 2,45 ; 1,14 ; 0,20 ; 23,05 ; 20,56 ; 428,92 ; 1 018,31 ;0,0
08.02.2023;01:42; 10,18 ; 2,37 ; 1,07 ; 0,20 ; 23,04 ; 20,50 ; 426,60 ; 1 018,20 ;0,0
08.02.2023;01:47; 9,77 ; 2,27 ; 0,99 ; 0,19 ; 23,04 ; 20,44 ; 428,96 ; 1 018,08 ;0,0
08.02.2023;01:52; 9,46 ; 2,20 ; 0,87 ; 0,20 ; 23,04 ; 20,40 ; 430,89 ; 1 017,81 ;0,0
08.02.2023;01:57; 8,94 ; 2,08 ; 0,84 ; 0,18 ; 23,04 ; 20,36 ; 427,43 ; 1 017,80 ;0,0
08.02.2023;02:02; 7,97 ; 1,85 ; 0,78 ; 0,16 ; 23,04 ; 20,29 ; 428,29 ; 1 017,65 ;0,0
08.02.2023;02:07; 8,01 ; 1,86 ; 0,73 ; 0,17 ; 23,05 ; 20,18 ; 427,59 ; 1 017,62 ;0,0
08.02.2023;02:12; 8,36 ; 1,94 ; 0,79 ; 0,17 ; 23,04 ; 20,12 ; 429,13 ; 1 017,50 ;0,0
08.02.2023;02:17; 8,45 ; 1,97 ; 0,72 ; 0,18 ; 23,04 ; 20,09 ; 429,14 ; 1 017,37 ;0,0
08.02.2023;02:22; 8,35 ; 1,94 ; 0,73 ; 0,18 ; 23,04 ; 20,07 ; 427,11 ; 1 017,20 ;0,0
08.02.2023;02:27; 8,27 ; 1,92 ; 0,72 ; 0,18 ; 23,04 ; 20,04 ; 428,55 ; 1 017,18 ;0,0
08.02.2023;02:32; 8,35 ; 1,94 ; 0,73 ; 0,18 ; 23,03 ; 20,01 ; 425,44 ; 1 017,17 ;0,0
08.02.2023;02:37; 7,96 ; 1,85 ; 0,69 ; 0,17 ; 23,03 ; 19,95 ; 428,06 ; 1 017,09 ;0,0
08.02.2023;02:42; 8,04 ; 1,87 ; 0,68 ; 0,18 ; 23,03 ; 19,89 ; 429,41 ; 1 017,01 ;0,0
08.02.2023;02:47; 7,64 ; 1,78 ; 0,61 ; 0,17 ; 23,02 ; 19,84 ; 429,40 ; 1 016,86 ;0,0
08.02.2023;02:52; 7,29 ; 1,70 ; 0,55 ; 0,17 ; 23,02 ; 19,81 ; 427,82 ; 1 016,89 ;0,0
08.02.2023;02:57; 6,99 ; 1,63 ; 0,50 ; 0,17 ; 23,02 ; 19,76 ; 425,70 ; 1 016,80 ;0,0
08.02.2023;03:02; 6,86 ; 1,60 ; 0,53 ; 0,16 ; 23,02 ; 19,70 ; 424,73 ; 1 016,65 ;0,0
08.02.2023;03:07; 6,97 ; 1,62 ; 0,49 ; 0,17 ; 23,01 ; 19,62 ; 426,40 ; 1 016,55 ;0,0
08.02.2023;03:12; 6,93 ; 1,61 ; 0,46 ; 0,17 ; 23,01 ; 19,60 ; 425,64 ; 1 016,53 ;0,0
08.02.2023;03:17; 6,66 ; 1,55 ; 1,03 ; 0,12 ; 23,01 ; 19,57 ; 427,65 ; 1 016,37 ;0,0
08.02.2023;03:22; 6,69 ; 1,55 ; 0,49 ; 0,16 ; 23,01 ; 19,52 ; 426,01 ; 1 016,35 ;0,0
08.02.2023;03:27; 6,76 ; 1,57 ; 0,42 ; 0,17 ; 23,00 ; 19,48 ; 424,56 ; 1 016,24 ;0,0
08.02.2023;03:32; 6,72 ; 1,56 ; 0,37 ; 0,18 ; 23,00 ; 19,42 ; 425,01 ; 1 016,23 ;0,0
08.02.2023;03:37; 6,46 ; 1,50 ; 0,65 ; 0,14 ; 23,00 ; 19,37 ; 426,22 ; 1 016,13 ;0,0
08.02.2023;03:42; 6,41 ; 1,49 ; 0,34 ; 0,18 ; 23,00 ; 19,32 ; 425,30 ; 1 016,12 ;0,0
08.02.2023;03:47; 6,41 ; 1,49 ; 0,30 ; 0,19 ; 23,01 ; 19,27 ; 426,77 ; 1 015,98 ;0,0
08.02.2023;03:52; 6,23 ; 1,45 ; 0,28 ; 0,19 ; 23,01 ; 19,23 ; 427,31 ; 1 015,84 ;0,0
08.02.2023;03:57; 5,91 ; 1,37 ; 0,28 ; 0,18 ; 23,01 ; 19,19 ; 429,83 ; 1 015,75 ;0,0
08.02.2023;04:02; 5,51 ; 1,28 ; 0,27 ; 0,16 ; 23,01 ; 19,15 ; 425,85 ; 1 015,67 ;0,0
08.02.2023;04:07; 5,10 ; 1,19 ; 0,27 ; 0,14 ; 23,02 ; 19,09 ; 423,66 ; 1 015,62 ;0,0
08.02.2023;04:12; 4,75 ; 1,11 ; 0,26 ; 0,13 ; 23,02 ; 19,07 ; 427,58 ; 1 015,53 ;0,0
08.02.2023;04:17; 4,61 ; 1,07 ; 0,26 ; 0,13 ; 23,02 ; 19,04 ; 427,31 ; 1 015,41 ;0,0
08.02.2023;04:22; 4,25 ; 0,99 ; 0,24 ; 0,12 ; 23,03 ; 19,01 ; 427,34 ; 1 015,28 ;0,0
08.02.2023;04:27; 4,05 ; 0,94 ; 0,37 ; 0,09 ; 23,03 ; 18,98 ; 423,97 ; 1 015,21 ;0,0
08.02.2023;04:32; 4,19 ; 0,97 ; 0,23 ; 0,12 ; 23,03 ; 18,94 ; 425,24 ; 1 015,17 ;0,0
08.02.2023;04:37; 4,32 ; 1,00 ; 0,20 ; 0,13 ; 23,03 ; 18,92 ; 425,51 ; 1 015,20 ;0,0
08.02.2023;04:42; 3,89 ; 0,91 ; 0,27 ; 0,09 ; 23,03 ; 18,89 ; 426,94 ; 1 015,10 ;0,0
08.02.2023;04:47; 3,77 ; 0,88 ; 0,22 ; 0,10 ; 23,03 ; 18,87 ; 423,65 ; 1 015,00 ;0,0
08.02.2023;04:52; 3,76 ; 0,88 ; 0,22 ; 0,10 ; 23,02 ; 18,85 ; 424,48 ; 1 015,12 ;0,0
08.02.2023;04:57; 3,77 ; 0,88 ; 0,21 ; 0,10 ; 23,02 ; 18,83 ; 421,91 ; 1 014,96 ;0,0
08.02.2023;05:02; 3,80 ; 0,88 ; 0,21 ; 0,10 ; 23,02 ; 18,83 ; 426,56 ; 1 015,02 ;0,0
08.02.2023;05:07; 3,70 ; 0,86 ; 0,22 ; 0,10 ; 23,01 ; 18,82 ; 424,05 ; 1 015,01 ;0,0
08.02.2023;05:12; 3,82 ; 0,89 ; 0,23 ; 0,10 ; 23,00 ; 18,79 ; 426,84 ; 1 014,99 ;0,0
08.02.2023;05:17; 3,75 ; 0,87 ; 0,18 ; 0,11 ; 22,99 ; 18,77 ; 425,23 ; 1 014,86 ;0,0
08.02.2023;05:22; 3,83 ; 0,89 ; 0,29 ; 0,10 ; 22,98 ; 18,76 ; 422,38 ; 1 014,88 ;0,0
08.02.2023;05:27; 3,72 ; 0,87 ; 0,23 ; 0,10 ; 22,98 ; 18,72 ; 426,06 ; 1 014,82 ;0,0
08.02.2023;05:32; 3,67 ; 0,85 ; 0,20 ; 0,10 ; 22,97 ; 18,70 ; 423,66 ; 1 014,69 ;0,0
08.02.2023;05:37; 3,70 ; 0,86 ; 0,22 ; 0,10 ; 22,97 ; 18,67 ; 429,66 ; 1 014,61 ;0,0
08.02.2023;05:42; 3,74 ; 0,87 ; 0,19 ; 0,11 ; 22,97 ; 18,63 ; 423,96 ; 1 014,57 ;0,0
08.02.2023;05:47; 3,67 ; 0,85 ; 0,21 ; 0,10 ; 22,96 ; 18,58 ; 426,96 ; 1 014,48 ;0,0
08.02.2023;05:52; 3,60 ; 0,84 ; 0,20 ; 0,10 ; 22,96 ; 18,55 ; 423,55 ; 1 014,37 ;0,0
08.02.2023;05:57; 3,69 ; 0,86 ; 0,17 ; 0,11 ; 22,96 ; 18,45 ; 424,01 ; 1 014,32 ;0,0
08.02.2023;06:02; 3,65 ; 0,85 ; 0,20 ; 0,10 ; 22,96 ; 18,37 ; 422,57 ; 1 014,18 ;0,0
08.02.2023;06:07; 3,48 ; 0,81 ; 0,19 ; 0,10 ; 22,96 ; 18,26 ; 423,99 ; 1 014,16 ;0,0
08.02.2023;06:12; 3,57 ; 0,83 ; 0,20 ; 0,10 ; 22,95 ; 18,17 ; 423,64 ; 1 013,92 ;0,0
08.02.2023;06:17; 3,20 ; 0,74 ; 0,20 ; 0,08 ; 22,96 ; 18,04 ; 422,18 ; 1 013,80 ;0,0
08.02.2023;06:22; 3,61 ; 0,84 ; 0,25 ; 0,09 ; 22,96 ; 17,91 ; 424,03 ; 1 013,58 ;0,0
08.02.2023;06:27; 3,55 ; 0,83 ; 0,28 ; 0,08 ; 22,95 ; 17,82 ; 426,94 ; 1 013,33 ;0,0
08.02.2023;06:32; 3,23 ; 0,75 ; 0,24 ; 0,08 ; 22,95 ; 17,74 ; 425,85 ; 1 013,15 ;0,0
08.02.2023;06:37; 3,21 ; 0,75 ; 0,27 ; 0,07 ; 22,95 ; 17,63 ; 425,07 ; 1 013,06 ;0,0
08.02.2023;06:42; 3,22 ; 0,75 ; 0,26 ; 0,07 ; 22,94 ; 17,56 ; 423,33 ; 1 012,92 ;0,0
08.02.2023;06:47; 3,53 ; 0,82 ; 0,28 ; 0,08 ; 22,94 ; 17,49 ; 426,21 ; 1 012,83 ;0,0
08.02.2023;06:52; 3,15 ; 0,73 ; 0,29 ; 0,07 ; 22,93 ; 17,38 ; 425,98 ; 1 012,76 ;0,0
08.02.2023;06:57; 2,80 ; 0,65 ; 0,21 ; 0,07 ; 22,93 ; 17,26 ; 423,27 ; 1 012,73 ;0,0
08.02.2023;07:02; 2,60 ; 0,61 ; 0,23 ; 0,06 ; 22,93 ; 17,13 ; 421,09 ; 1 012,62 ;0,0
08.02.2023;07:07; 2,51 ; 0,58 ; 0,22 ; 0,05 ; 22,92 ; 17,03 ; 420,69 ; 1 012,43 ;0,0
08.02.2023;07:12; 2,44 ; 0,57 ; 0,19 ; 0,06 ; 22,91 ; 16,96 ; 423,44 ; 1 012,25 ;0,0
08.02.2023;07:17; 2,71 ; 0,63 ; 0,29 ; 0,05 ; 22,90 ; 16,90 ; 421,07 ; 1 012,22 ;0,0
08.02.2023;07:22; 2,76 ; 0,64 ; 0,34 ; 0,05 ; 22,89 ; 16,85 ; 421,88 ; 1 012,11 ;0,0
08.02.2023;07:27; 3,14 ; 0,73 ; 0,33 ; 0,06 ; 22,88 ; 16,80 ; 423,30 ; 1 012,12 ;0,0
08.02.2023;07:32; 3,35 ; 0,78 ; 0,31 ; 0,07 ; 22,88 ; 16,75 ; 421,62 ; 1 012,04 ;0,0
08.02.2023;07:37; 3,96 ; 0,92 ; 0,43 ; 0,08 ; 22,88 ; 16,72 ; 425,76 ; 1 011,94 ;0,0
08.02.2023;07:42; 4,45 ; 1,03 ; 0,43 ; 0,09 ; 22,88 ; 16,69 ; 424,39 ; 1 011,85 ;0,0
08.02.2023;07:47; 5,04 ; 1,17 ; 0,49 ; 0,10 ; 22,88 ; 16,64 ; 423,79 ; 1 011,76 ;0,0
08.02.2023;07:52; 5,37 ; 1,25 ; 0,54 ; 0,11 ; 22,87 ; 16,58 ; 424,66 ; 1 011,65 ;0,0
08.02.2023;07:57; 5,40 ; 1,25 ; 0,49 ; 0,11 ; 22,87 ; 16,50 ; 427,48 ; 1 011,70 ;0,0
08.02.2023;08:02; 5,46 ; 1,27 ; 0,46 ; 0,12 ; 22,87 ; 16,41 ; 426,62 ; 1 011,71 ;0,0
08.02.2023;08:07; 5,36 ; 1,25 ; 0,50 ; 0,11 ; 22,87 ; 16,34 ; 424,32 ; 1 011,56 ;0,0
08.02.2023;08:12; 4,84 ; 1,12 ; 0,59 ; 0,09 ; 22,87 ; 16,27 ; 425,05 ; 1 011,52 ;0,0
08.02.2023;08:17; 4,77 ; 1,11 ; 0,83 ; 0,07 ; 22,88 ; 16,17 ; 423,42 ; 1 011,46 ;0,0
08.02.2023;08:22; 5,21 ; 1,21 ; 0,53 ; 0,10 ; 22,88 ; 16,14 ; 427,15 ; 1 011,28 ;0,0
08.02.2023;08:27; 5,66 ; 1,32 ; 0,52 ; 0,12 ; 22,88 ; 16,11 ; 426,50 ; 1 011,18 ;0,0
08.02.2023;08:32; 6,05 ; 1,41 ; 0,56 ; 0,13 ; 22,88 ; 16,06 ; 424,98 ; 1 011,05 ;0,0
08.02.2023;08:37; 6,58 ; 1,53 ; 0,59 ; 0,14 ; 22,87 ; 16,02 ; 427,35 ; 1 010,90 ;0,0
08.02.2023;08:42; 6,24 ; 1,45 ; 0,53 ; 0,14 ; 22,87 ; 15,96 ; 425,99 ; 1 010,92 ;0,0
08.02.2023;08:47; 5,54 ; 1,29 ; 0,41 ; 0,13 ; 22,87 ; 15,89 ; 425,08 ; 1 010,95 ;0,0
08.02.2023;08:52; 4,66 ; 1,08 ; 0,35 ; 0,11 ; 22,87 ; 15,79 ; 424,44 ; 1 010,80 ;0,0
08.02.2023;08:57; 3,83 ; 0,89 ; 0,35 ; 0,08 ; 22,87 ; 15,73 ; 428,07 ; 1 010,66 ;0,0
08.02.2023;09:02; 3,31 ; 0,77 ; 0,30 ; 0,07 ; 22,88 ; 15,66 ; 425,05 ; 1 010,62 ;0,0
08.02.2023;09:07; 2,86 ; 0,67 ; 0,25 ; 0,06 ; 22,88 ; 15,71 ; 431,79 ; 1 010,50 ;1,0
08.02.2023;09:12; 2,54 ; 0,59 ; 0,29 ; 0,05 ; 22,89 ; 15,94 ; 445,53 ; 1 010,47 ;1,0
08.02.2023;09:17; 2,35 ; 0,55 ; 0,25 ; 0,05 ; 22,91 ; 16,08 ; 454,27 ; 1 010,47 ;1,0
08.02.2023;09:22; 2,19 ; 0,51 ; 0,20 ; 0,05 ; 22,93 ; 16,16 ; 455,95 ; 1 010,40 ;1,0
08.02.2023;09:27; 2,24 ; 0,52 ; 0,23 ; 0,04 ; 22,94 ; 16,25 ; 467,71 ; 1 010,45 ;2,0
